Automatic_MS_filename	Batch	Code	Daisy_chain	Date	Instrument	Replicate	Cell_line	Cancer_type	Tissue_type	SIDM	growth_properties	MSI_status	methylation_data	expression_data	cnv_data	crispr_ko_data	fusion_data	drug_data	cancer_type_detail	sample_site	gender	ethnicity	smoking_status	BROAD_ID	COSMIC_ID	CCLE_ID
190907_b17-t1-8_00bch_00i30_m01_s_1	P04	2533	No	2019-09-07	M01	2	SNB75	Glioblastoma	Central Nervous System	SIDM00095	Unknown	MSS	True	True	True	True	True	True	Glioblastoma	Unknown	Female	Unknown	Unknown	ACH-000504	905982	SNB75_CENTRAL_NERVOUS_SYSTEM
190907_b17-t1-9_00d9r_00i31_m01_s_1	P04	7112	No	2019-09-07	M01	2	SW1088	Glioma	Central Nervous System	SIDM01155	Adherent	MSS	True	True	True	True	True	True	Astrocytoma	Brain	Male	White	Unknown	ACH-000437	909745	SW1088_CENTRAL_NERVOUS_SYSTEM
190907_b17-t1-10_00d9s_00i32_m01_s_1	P04	2293	No	2019-09-07	M01	2	YKG-1	Glioblastoma	Central Nervous System	SIDM00315	Adherent	MSS	True	True	True	False	True	True	Glioblastoma	Unknown	Female	Unknown	Unknown	ACH-000570	687592	YKG1_CENTRAL_NERVOUS_SYSTEM
190907_b17-t1-11_00d9t_00i33_m01_s_1	P04	2468	No	2019-09-07	M01	2	MZ2-MEL	Melanoma	Skin	SIDM00179	Unknown	MSS	True	True	True	False	True	True	Melanoma	Unknown	Unknown	Unknown	Unknown	ACH-002165	971777	MZ2MEL_SKIN
190907_b17-t1-12_00d9u_00i34_m01_s_1	P04	3281	No	2019-09-07	M01	2	NCI-H1437	Non-Small Cell Lung Carcinoma	Lung	SIDM00734	Adherent	MSS	True	True	True	False	True	True	Lung Adenocarcinoma	Pleural effusion	Male	White	Unknown	ACH-000589	687794	NCIH1437_LUNG
190907_b17-t1-13_00d9v_00i35_m01_s_1	P04	9029	No	2019-09-07	M01	2	MKN7	Gastric Carcinoma	Stomach	SIDM00560	Unknown	MSS	True	True	True	False	True	True	Gastric Tubular Adenocarcinoma	Stomach	Unknown	Unknown	Unknown	ACH-000678	924250	MKN7_STOMACH
190907_b17-t1-14_00d9w_00i36_m01_s_1	P04	2709	No	2019-09-07	M01	2	G-MEL	Melanoma	Skin	SIDM00129	Unknown	MSS	True	True	True	False	True	True	Cutaneous Melanoma	Unknown	Unknown	Unknown	Unknown	ACH-002121	1240130	GMEL_SKIN
190907_b17-t1-15_00d9x_00i37_m01_s_1	P04	HEK-lysate	No	2019-09-07	M01	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
190907_b17-t1-16_00d9y_00i38_m01_s_1	P04	7115	Yes	2019-09-07	M01	1.0	RH-18	Rhabdomyosarcoma	Soft Tissue	SIDM00454	Adherent	MSS	True	True	True	False	True	True	Embryonal Rhabdomyosarcoma	Unknown	Unknown	Unknown	Unknown	ACH-000689	971774	RH18_SOFT_TISSUE
190908_hek-qcs_000f2_00i39_m01_s_1	P04	HEK H002	No	2019-09-08	M01	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
190908_b21-t1-1_00dbb_00i3a_m01_s_1	P04	8067	No	2019-09-08	M01	1	NCI-H2595	Mesothelioma	Lung	SIDM00100	Unknown	MSS	True	True	True	False	True	True	Pleural Epithelioid Mesothelioma	Unknown	Unknown	Unknown	Unknown	ACH-002127	1240132	H2595_PLEURA
190908_b21-t1-2_00dbc_00i3b_m01_s_1	P04	8209	No	2019-09-08	M01	1	GAK	Melanoma	Skin	SIDM00543	Adherent	MSS	True	True	True	False	True	True	Vulvar Melanoma	Inguinal lymph node	Female	East Asian	Unknown	ACH-002120	910932	GAK_SKIN
190908_b21-t1-3_00dbd_00i3c_m01_s_1	P04	3033	No	2019-09-08	M01	1	AMO-1	Plasma Cell Myeloma	Haematopoietic and Lymphoid	SIDM00993	Suspension	MSS	True	True	True	False	True	True	Plasma Cell Myeloma	Ascites	Female	Unknown	Unknown	ACH-000838	1295741	AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190908_b21-t1-4_00dbe_00i3d_m01_s_1	P04	2476	No	2019-09-08	M01	1	NB17	Neuroblastoma	Peripheral Nervous System	SIDM00255	Unknown	MSS	True	True	True	True	True	True	Neuroblastoma	Unknown	Female	Unknown	Unknown	ACH-002282	949175	NB17_AUTONOMIC_GANGLIA
190908_b21-t1-5_00dbf_00i3e_m01_s_1	P04	2185	No	2019-09-08	M01	1	T-T	Esophageal Squamous Cell Carcinoma	Esophagus	SIDM00322	Unknown	MSS	True	True	True	True	True	True	Esophageal Squamous Cell Carcinoma	Oesophagus	Male	Unknown	Unknown	ACH-000561	1299064	TT_OESOPHAGUS
190908_b21-t1-6_00dbg_00i3f_m01_s_1	P04	3795	No	2019-09-08	M01	1	SK-GT-4	Esophageal Carcinoma	Esophagus	SIDM00483	Adherent	MSS	True	True	True	True	True	True	Esophageal Adenocarcinoma	Esophagus	Male	White	Unknown	ACH-001654	1503365	SKGT4_OESOPHAGUS
190908_b21-t1-7_00dbh_00i3g_m01_s_1	P04	9349	No	2019-09-08	M01	1	HARA	Squamous Cell Lung Carcinoma	Lung	SIDM00598	Unknown	MSS	True	True	True	True	True	True	Squamous Cell Lung Carcinoma	Unknown	Male	East Asian	Unknown	ACH-000843	1240142	HARA_LUNG
190908_b21-t1-8_00dbi_00i3h_m01_s_1	P04	2451	No	2019-09-08	M01	1	LU-134-A	Small Cell Lung Carcinoma	Lung	SIDM00296	Suspension	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Lung	Male	East Asian	Unknown	ACH-002051	753588	LU134A_LUNG
190908_b21-t1-9_00dbj_00i3i_m01_s_1	P04	6389	No	2019-09-08	M01	1	CAL-72	Osteosarcoma	Bone	SIDM00930	Adherent	MSS	True	True	True	True	True	True	Osteosarcoma	Left knee	Male	Unknown	Unknown	ACH-001715	906827	CAL72_BONE
190908_b21-t1-10_00dbk_00i3j_m01_s_1	P04	5210	No	2019-09-08	M01	1	TE-15	Esophageal Squamous Cell Carcinoma	Esophagus	SIDM00249	Adherent	MSS	True	True	True	False	True	True	Esophageal Squamous Cell Carcinoma	Unknown	Female	Unknown	Unknown	ACH-000353	753614	TE15_OESOPHAGUS
190908_b21-t1-11_00dbl_00i3k_m01_s_1	P04	9455	No	2019-09-08	M01	1	PEO1	Ovarian Carcinoma	Ovary	SIDM00472	Adherent	MSS	True	True	True	True	True	True	Ovarian Cystadenocarcinoma	Ascites	Female	Unknown	Unknown	ACH-001630	1480372	PEO1_OVARY
190908_b21-t1-12_00dbm_00i3l_m01_s_1	P04	5234	No	2019-09-08	M01	1	NY	Osteosarcoma	Bone	SIDM00569	Unknown	MSS	True	True	True	False	True	True	Osteosarcoma	Femur	Unknown	Unknown	Unknown	ACH-002178	910849	NY_BONE
190908_b21-t1-13_00dbn_00i3m_m01_s_1	P04	8076	No	2019-09-08	M01	1	Mewo	Melanoma	Skin	SIDM00545	Adherent	MSS	True	True	True	False	False	True	Melanoma	Lymph node	Male	White	Unknown	ACH-000987	908128	MEWO_SKIN
190908_b21-t1-14_00dbo_00i3n_m01_s_1	P04	9409	No	2019-09-08	M01	1	MPP-89	Mesothelioma	Lung	SIDM00222	Adherent	MSS	True	True	True	False	True	True	Pleural Epithelioid Mesothelioma	Unknown	Male	Unknown	Unknown	ACH-000319	908150	MPP89_PLEURA
190908_b21-t1-15_00dbp_00i3o_m01_s_1	P04	HEK-lysate	No	2019-09-08	M01	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
190908_b21-t1-16_00dbq_00i3p_m01_s_1	P04	3317	Yes	2019-09-08	M01	1.0	NCI-H1915	Non-Small Cell Lung Carcinoma	Lung	SIDM00763	Adherent	MSS	True	True	True	True	True	True	Non-Small Cell Lung Carcinoma	Brain	Female	White	Unknown	ACH-000434	1240184	NCIH1915_LUNG
190916_hek-qcs_000f2_00i3q_m04_s_1	P04	HEK H002	No	2019-09-16	M04	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
190916_b11-t1-1_00b9m_00i3r_m04_s_1	P04	2875	No	2019-09-16	M04	2	Hs-746T	Gastric Carcinoma	Stomach	SIDM00665	Adherent	MSS	True	True	True	False	True	True	Gastric Adenocarcinoma	Left leg	Male	White	Unknown	ACH-000616	1240151	HS746T_STOMACH
190916_b11-t1-2_00b9n_00i3s_m04_s_1	P04	2740	No	2019-09-16	M04	2	NCI-H290	Mesothelioma	Lung	SIDM00518	Unknown	MSS	True	True	True	False	True	True	Malignant Pleural Mesothelioma	Unknown	Unknown	Unknown	Unknown		1240139	
190916_b11-t1-3_00b9o_00i3t_m04_s_1	P04	7116	No	2019-09-16	M04	2	HCC1569	Breast Carcinoma	Breast	SIDM00878	Semi-Adherent	MSI	True	True	True	False	True	True	Ductal Breast Carcinoma	Mammary gland	Female	Black	Unknown	ACH-000930	907046	HCC1569_BREAST
190916_b11-t1-4_00b9p_00i3u_m04_s_1	P04	2351	No	2019-09-16	M04	2	D-542MG	Glioblastoma	Central Nervous System	SIDM00207	Unknown	MSS	True	True	True	True	True	True	Glioblastoma	Unknown	Female	Unknown	Unknown	ACH-002230	753549	D542MG_CENTRAL_NERVOUS_SYSTEM
190916_b11-t1-5_00b9q_00i3v_m04_s_1	P04	2542	No	2019-09-16	M04	2	SW962	Other Solid Carcinomas	Vulva	SIDM01178	Adherent	MSS	True	True	True	False	True	True	Vulvar Carcinoma	Lymph node	Female	White	Unknown	ACH-002200	909758	SW962_VULVA
190916_b11-t1-6_00b9r_00i3w_m04_s_1	P04	2394	No	2019-09-16	M04	2	HA7-RCC	Kidney Carcinoma	Kidney	SIDM00188	Unknown	MSS	True	True	True	False	True	True	Renal Cell Carcinoma	Unknown	Unknown	Unknown	Unknown	ACH-002139	753558	HA7RCC_KIDNEY
190916_b11-t1-7_00b9s_00i3x_m04_s_1	P04	3277	No	2019-09-16	M04	2	BHY	Oral Cavity Carcinoma	Head and Neck	SIDM00986	Adherent	MSS	True	True	True	True	True	True	Head and Neck Squamous Cell Carcinoma	Unknown	Male	East Asian	Unknown	ACH-000548	753535	BHY_UPPER_AERODIGESTIVE_TRACT
190916_b11-t1-8_00b9t_00i3y_m04_s_1	P04	2980	No	2019-09-16	M04	2	JAR	Other Solid Carcinomas	Placenta	SIDM01039	Adherent	MSS	True	True	True	False	True	True	Gestational Choriocarcinoma	Placenta	Female	White	Unknown	ACH-001529	907175	JAR_PLACENTA
190916_b11-t1-9_00b9u_00i3z_m04_s_1	P04	2557	No	2019-09-16	M04	2	451Lu	Melanoma	Skin	SIDM01240	Adherent	MSS	True	True	True	False	True	True	Melanoma	Unknown	Male	Unknown	Unknown	ACH-001002	1287706	451LU_SKIN
190916_b11-t1-10_00b9v_00i40_m04_s_1	P04	4307	No	2019-09-16	M04	2	KMS-11	Plasma Cell Myeloma	Haematopoietic and Lymphoid	SIDM00608	Unknown		False	True	True	True	True	True	Plasma Cell Myeloma	Pleural effusion	Female	East Asian	Unknown	ACH-000714	1659817	KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190916_b11-t1-11_00b9w_00i41_m04_s_1	P04	3205	No	2019-09-16	M04	2	ML-1	Thyroid Gland Carcinoma	Thyroid	SIDM00442	Adherent	MSS	True	True	True	False	False	True	Follicular Thyroid Carcinoma	Unknown	Female	Unknown	Unknown	ACH-000058	1240178	ML1_THYROID
190916_b11-t1-12_00b9x_00i42_m04_s_1	P04	3748	No	2019-09-16	M04	2	OV-17R	Ovarian Carcinoma	Ovary	SIDM00476	Adherent	MSS	True	True	True	False	True	True	Ovarian Adenocarcinoma	Ascites	Female	Unknown	Unknown	ACH-001373	1480361	OV17R_OVARY
190916_b11-t1-13_00b9y_00i43_m04_s_1	P04	5953	No	2019-09-16	M04	2	SNU-81	Colorectal Carcinoma	Large Intestine	SIDM00193	Adherent	MSS	True	True	True	True	True	True	Colon Adenocarcinoma	Colon	Male	East Asian	Unknown	ACH-000991	1660036	SNU81_LARGE_INTESTINE
190916_b11-t1-14_00b9z_00i44_m04_s_1	P04	3435	No	2019-09-16	M04	2	OAW-28	Ovarian Carcinoma	Ovary	SIDM00481	Adherent	MSS	True	True	True	False	True	True	High Grade Ovarian Serous Adenocarcinoma	Ascites	Female	Unknown	Unknown	ACH-000116	946360	OAW28_OVARY
190916_b11-t1-15_00ba0_00i45_m04_s_1	P04	HEK-lysate	No	2019-09-16	M04	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
190916_b11-t1-16_00ba1_00i46_m04_s_1	P04	2997	Yes	2019-09-16	M04	1.0	JiyoyeP-2003	Burkitt's Lymphoma	Haematopoietic and Lymphoid	SIDM00808	Suspension	MSS	True	True	True	False	False	True	Epstein-Barr Virus-Related Burkitt s Lymphoma	Ascites	Male	Black	Unknown	ACH-002252	907268	JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190916_hek-qcs_000f2_00i47_m04_s_1	P04	HEK H002	No	2019-09-16	M04	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
190916_b15-t1-1_00bbe_00i48_m04_s_1	P04	2252	No	2019-09-16	M04	3	VAL	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00416	Suspension	MSS	True	True	True	False	True	True	Diffuse Large B-Cell Lymphoma	Bone marrow	Female	Unknown	Unknown	ACH-001703	1331048	VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190916_b15-t1-2_00bbf_00i49_m04_s_1	P04	2416	No	2019-09-16	M04	3	KALS-1	Glioblastoma	Central Nervous System	SIDM00613	Unknown	MSS	True	True	True	False	True	True	Glioblastoma	Unknown	Female	Unknown	Unknown	ACH-000231	907271	KALS1_CENTRAL_NERVOUS_SYSTEM
190916_b15-t1-3_00bbg_00i4a_m04_s_1	P04	2509	No	2019-09-16	M04	3	QIMR-WIL	Acute Myeloid Leukemia	Haematopoietic and Lymphoid	SIDM00467	Suspension	MSS	True	True	True	False	False	True	Acute Myeloid Leukemia	Peripheral blood	Unknown	Unknown	Unknown	ACH-002299	910545	QIMRWIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190916_b15-t1-4_00bbh_00i4b_m04_s_1	P04	6837	No	2019-09-16	M04	3	SNU-61	Colorectal Carcinoma	Large Intestine	SIDM00194	Adherent	MSS	True	True	True	True	True	True	Rectal Adenocarcinoma	Liver	Male	East Asian	Unknown	ACH-000532	1660035	SNU61_LARGE_INTESTINE
190916_b15-t1-5_00bbi_00i4c_m04_s_1	P04	9530	No	2019-09-16	M04	3	SR	Other Blood Carcinomas	Haematopoietic and Lymphoid	SIDM00096	Suspension	MSS	True	True	True	False	True	True	Adult Immunoblastic Lymphoma	Pleural Effusion	Male	White	Unknown	ACH-000338;ACH-000338	905965	SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE;SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190916_b15-t1-6_00bbj_00i4d_m04_s_1	P04	8075	No	2019-09-16	M04	3	A2780	Ovarian Carcinoma	Ovary	SIDM00210	Adherent	MSS	True	True	True	True	True	True	Ovarian Endometrioid Adenocarcinoma	Unknown	Female	Unknown	Unknown	ACH-000657	906804	A2780_OVARY
190916_b15-t1-7_00bbk_00i4e_m04_s_1	P04	2305	No	2019-09-16	M04	3	A388	Other Solid Carcinomas	Skin	SIDM00794	Adherent	MSS	True	True	True	False	True	True	Squamous Cell Carcinoma	Lymph node	Male	Unknown	Unknown	ACH-001442	910697	A388_SKIN
190916_b15-t1-8_00bbl_00i4f_m04_s_1	P04	2533	No	2019-09-16	M04	3	SNB75	Glioblastoma	Central Nervous System	SIDM00095	Unknown	MSS	True	True	True	True	True	True	Glioblastoma	Unknown	Female	Unknown	Unknown	ACH-000504	905982	SNB75_CENTRAL_NERVOUS_SYSTEM
190916_b15-t1-9_00bbm_00i4g_m04_s_1	P04	7112	No	2019-09-16	M04	3	SW1088	Glioma	Central Nervous System	SIDM01155	Adherent	MSS	True	True	True	True	True	True	Astrocytoma	Brain	Male	White	Unknown	ACH-000437	909745	SW1088_CENTRAL_NERVOUS_SYSTEM
190916_b15-t1-10_00bbn_00i4h_m04_s_1	P04	2293	No	2019-09-16	M04	3	YKG-1	Glioblastoma	Central Nervous System	SIDM00315	Adherent	MSS	True	True	True	False	True	True	Glioblastoma	Unknown	Female	Unknown	Unknown	ACH-000570	687592	YKG1_CENTRAL_NERVOUS_SYSTEM
190916_b15-t1-11_00bbo_00i4i_m04_s_1	P04	2468	No	2019-09-16	M04	3	MZ2-MEL	Melanoma	Skin	SIDM00179	Unknown	MSS	True	True	True	False	True	True	Melanoma	Unknown	Unknown	Unknown	Unknown	ACH-002165	971777	MZ2MEL_SKIN
190916_b15-t1-12_00bbp_00i4j_m04_s_1	P04	3281	No	2019-09-16	M04	3	NCI-H1437	Non-Small Cell Lung Carcinoma	Lung	SIDM00734	Adherent	MSS	True	True	True	False	True	True	Lung Adenocarcinoma	Pleural effusion	Male	White	Unknown	ACH-000589	687794	NCIH1437_LUNG
190916_b15-t1-13_00bbq_00i4k_m04_s_1	P04	9029	No	2019-09-16	M04	3	MKN7	Gastric Carcinoma	Stomach	SIDM00560	Unknown	MSS	True	True	True	False	True	True	Gastric Tubular Adenocarcinoma	Stomach	Unknown	Unknown	Unknown	ACH-000678	924250	MKN7_STOMACH
190916_b15-t1-14_00bbr_00i4l_m04_s_1	P04	2709	No	2019-09-16	M04	3	G-MEL	Melanoma	Skin	SIDM00129	Unknown	MSS	True	True	True	False	True	True	Cutaneous Melanoma	Unknown	Unknown	Unknown	Unknown	ACH-002121	1240130	GMEL_SKIN
190916_b15-t1-15_00bbs_00i4m_m04_s_1	P04	HEK-lysate	No	2019-09-16	M04	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
190916_b15-t1-16_00bbt_00i4n_m04_s_1	P04	3792	Yes	2019-09-16	M04	1.0	OACp4C	Esophageal Carcinoma	Esophagus	SIDM00445	Adherent	MSS	True	True	True	False	True	True	Esophageal Adenocarcinoma	Gastro-oesophageal junction (cardia)	Male	White	Unknown	ACH-002292	1503362	OACP4C_OESOPHAGUS
190909_hek-qcs_000f2_00i58_m01_s_1	P04	HEK H002	No	2019-09-09	M01	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
190909_b16-t1-1_00bbu_00i59_m01_s_1	P04	10690	No	2019-09-09	M01	3	MHH-NB-11	Neuroblastoma	Peripheral Nervous System	SIDM00387	Adherent	MSS	True	True	True	False	True	True	Neuroblastoma	Adrenal Tissue	Male	White	Unknown	ACH-000078	908135	MHHNB11_AUTONOMIC_GANGLIA
190909_b16-t1-2_00bbv_00i5a_m01_s_1	P04	5950	No	2019-09-09	M01	3	RKO	Colorectal Carcinoma	Large Intestine	SIDM01090	Adherent	MSI	True	True	True	True	False	True	Colon Carcinoma	Colon	Unknown	Unknown	Unknown	ACH-000943	909698	RKO_LARGE_INTESTINE
190909_b16-t1-3_00bbw_00i5b_m01_s_1	P04	8073	No	2019-09-09	M01	3	LK-2	Squamous Cell Lung Carcinoma	Lung	SIDM00548	Adherent	MSS	True	True	True	True	True	True	Squamous Cell Lung Carcinoma	Unknown	Male	Unknown	Unknown	ACH-000769	687787	LK2_LUNG
190909_b16-t1-4_00bbx_00i5c_m01_s_1	P04	10610	No	2019-09-09	M01	3	BC-3	B-Cell Non-Hodgkin's Lymphoma	Haematopoietic and Lymphoid	SIDM00895	Suspension	MSS	True	True	True	False	True	True	Primary Effusion Lymphoma	Pleural Effusion	Male	White	Unknown	ACH-002215	910918	BC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190909_b16-t1-5_00bby_00i5d_m01_s_1	P04	2357	No	2019-09-09	M01	3	DSH1	Bladder Carcinoma	Bladder	SIDM00970	Adherent	MSS	True	True	True	False	True	True	Bladder Carcinoma	Unknown	Unknown	Unknown	Unknown	ACH-002235	753552	DSH1_URINARY_TRACT
190909_b16-t1-6_00bbz_00i5e_m01_s_1	P04	2319	No	2019-09-09	M01	3	Becker	Glioma	Central Nervous System	SIDM00490	Adherent	MSS	True	True	True	True	True	True	Astrocytoma	Unknown	Male	Unknown	Unknown	ACH-001016	906746	BECKER_CENTRAL_NERVOUS_SYSTEM
190909_b16-t1-7_00bc0_00i5f_m01_s_1	P04	3367	No	2019-09-09	M01	3	NCI-H2444	Non-Small Cell Lung Carcinoma	Lung	SIDM00723	Adherent	MSS	True	True	True	False	True	True	Non-Small Cell Lung Carcinoma	Unknown	Male	Unknown	Unknown	ACH-000186	1298356	NCIH2444_LUNG
190909_b16-t1-8_00bc1_00i5g_m01_s_1	P04	8311	No	2019-09-09	M01	3	EW-11	Ewing's Sarcoma	Bone	SIDM00203	Unknown	MSS	True	True	True	False	True	True	Ewing's Sarcoma	Unknown	Female	Unknown	Unknown	ACH-002111	684062	EW11_BONE
190909_b16-t1-9_00bc2_00i5h_m01_s_1	P04	6453	No	2019-09-09	M01	3	Calu-3	Non-Small Cell Lung Carcinoma	Lung	SIDM00922	Adherent	MSS	True	True	True	False	True	True	Lung Adenocarcinoma	Pleural effusion	Male	White	Unknown	ACH-000392	687777	CALU3_LUNG
190909_b16-t1-10_00bc3_00i5i_m01_s_1	P04	6909	No	2019-09-09	M01	3	22RV1	Prostate Carcinoma	Prostate	SIDM00499	Adherent	MSI	True	True	True	True	True	True	Prostate Carcinoma	Prostate	Male	Unknown	Unknown	ACH-000956	924100	22RV1_PROSTATE
190909_b16-t1-11_00bc4_00i5j_m01_s_1	P04	8009	No	2019-09-09	M01	3	SBC-3	Small Cell Lung Carcinoma	Lung	SIDM00367	Unknown	MSS	True	True	True	False	True	True	Small Cell Lung Carcinoma	Unknown	Male	Unknown	Unknown	ACH-002197	753610	SBC3_LUNG
190909_b16-t1-12_00bc5_00i5k_m01_s_1	P04	2014	No	2019-09-09	M01	3	C-33-A	Cervical Carcinoma	Cervix	SIDM00889	Adherent	MSI	True	True	True	False	True	True	Cervical Squamous Cell Carcinoma	Cervix	Female	White	Unknown	ACH-001333	687505	C33A_CERVIX
190909_b16-t1-13_00bc6_00i5l_m01_s_1	P04	3108	No	2019-09-09	M01	3	LOUCY	T-Lymphoblastic Leukemia	Haematopoietic and Lymphoid	SIDM00342	Suspension	MSS	True	True	True	False	True	True	Adult Precursor T Lymphoblastic Leukemia	Peripheral blood	Female	Unknown	Unknown	ACH-000104	907789	LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190909_b16-t1-14_00bc7_00i5m_m01_s_1	P04	8256	No	2019-09-09	M01	3	LU-65	Non-Small Cell Lung Carcinoma	Lung	SIDM00547	Unknown	MSS	True	True	True	True	True	True	Giant Cell Lung Carcinoma	Lung	Male	East Asian	Unknown	ACH-000438	724863	LU65_LUNG
190909_b16-t1-15_00bc8_00i5n_m01_s_1	P04	HEK-lysate	No	2019-09-09	M01	1	Control_HEK293T_lys	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
190909_b16-t1-16_00bc9_00i5o_m01_s_1	P04	3336	Yes	2019-09-09	M01	1.0	NCI-H2085	Non-Small Cell Lung Carcinoma	Lung	SIDM00709	Adherent	MSS	True	True	True	False	True	True	Non-Small Cell Lung Carcinoma	Unknown	Male	Unknown	Unknown	ACH-000451	687812	NCIH2085_LUNG
190911_hek-qcs_000f2_00i65_m01_s_1	P04	HEK H002	No	2019-09-11	M01	1	Control_HEK293T_std_H002	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T	Control_HEK293T
190911_b20-t1-1_00dav_00i66_m01_s_1	P04	3169	No	2019-09-11	M01	2	MEG-01	Chronic Myelogenous Leukemia	Haematopoietic and Lymphoid	SIDM00526	Semi-Adherent	MSS	True	True	True	False	True	True	Chronic Myelogenous Leukemia	Bone Marrow	Male	Unknown	Unknown	ACH-000072	908126	MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
190911_b20-t1-2_00daw_00i67_m01_s_1	P04	9152	No	2019-09-11	M01	2	SW48	Colorectal Carcinoma	Large Intestine	SIDM00837	Adherent	MSI	True	True	True	True	True	True	Colon Adenocarcinoma	Colon	Female	White	Unknown	ACH-000958	909751	SW48_LARGE_INTESTINE
190911_b20-t1-3_00dax_00i68_m01_s_1	P04	4017	No	2019-09-11	M01	2	RCC-FG2	Kidney Carcinoma	Kidney	SIDM00819	Adherent	MSS	True	True	True	True	False	True	Clear Cell Renal Cell Carcinoma	Unknown	Male	White	Unknown	ACH-002189	1524414	RCCFG2_KIDNEY
